track_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,mode,valence
5aAx2yezTd8zXrkmtKl66Z,0.594,0.134,186.054,0.282,0.165,3.49e-06,0.681,7,230453.0,-7.028,1,0.535
7BKLCZ1jbUBVqRi2FVlTVw,0.524,0.111,95.01,0.0338,0.414,0.0,0.748,8,244960.0,-5.599,1,0.661
4pdPtRcBmOSQDlJ3Fk945m,0.718,0.122,199.864,0.0576,0.0784,1.02e-05,0.476,8,205947.0,-5.309,1,0.142
5knuzwU65gJK7IF5yJsuaW,0.763,0.18,101.965,0.0523,0.406,0.0,0.72,9,251088.0,-4.068,0,0.742
1xznGGDReH1oQq0xzbwXa3,0.619,0.351,103.989,0.0532,0.00784,0.00423,0.791,1,173987.0,-5.886,1,0.371
343YBumqHu19cGoGARUTsd,0.488,0.196,133.987,0.42,0.108,0.0,0.927,9,210937.0,-9.433,0,0.605
6b8Be6ljOzmkOmFslEb23P,0.803,0.153,106.97,0.0797,0.034,0.0,0.818,1,225983.0,-4.282,1,0.632
5MFzQMkrl1FOOng9tq6R9r,0.623,0.0975,100.048,0.08,0.338,0.0,0.783,7,214480.0,-6.126,1,0.447
6fujklziTHa8uoM5OQSfIo,0.646,0.14,145.931,0.0614,0.13,0.0,0.794,0,291893.0,-6.235,1,0.322
5GXAXm5YOmYT0kL5jHvYBt,0.813,0.102,92.994,0.128,0.427,0.0,0.768,0,269187.0,-5.94,0,0.579
6mICuAdrwEjh6Y6lroV2Kg,0.773,0.159,102.034,0.0776,0.187,3.05e-05,0.852,8,195840.0,-2.921,0,0.907
3NdDpSvN911VPGivFlV5d0,0.451,0.325,117.973,0.0585,0.0631,1.3e-05,0.735,0,245200.0,-8.374,1,0.0862
5uCax9HTNlzGybIStD3vDh,0.557,0.0902,85.043,0.059,0.695,0.0,0.358,10,211467.0,-7.398,1,0.494
4Km5HrUvYTaSUfiSGPJeQR,0.665,0.123,127.076,0.244,0.061,0.0,0.927,11,343150.0,-5.313,1,0.175
6DNtNfH8hXkqOX1sjqmI7p,0.798,0.156,92.943,0.0432,0.0736,0.0,0.608,6,185352.0,-5.092,0,0.501
04DwTuZ2VBdJCCC5TROn7L,0.485,0.337,133.889,0.0406,0.0592,0.0,0.49,4,195840.0,-6.237,0,0.196
4pLwZjInHj3SimIyN9SnOz,0.738,0.292,159.145,0.247,0.0408,0.0,0.648,6,226160.0,-5.883,0,0.603
78rIJddV4X0HkNAInEcYde,0.843,0.181,105.003,0.0367,0.0623,0.000752,0.676,0,222041.0,-4.068,1,0.718
6JV2JOEocMgcZxYSZelKcc,0.83,0.191,113.03,0.0749,0.0123,0.0,0.667,0,236002.0,-5.715,1,0.701
0QsvXIfqM0zZoerQfsI9lm,0.859,0.137,159.797,0.197,0.16,0.00466,0.542,11,208053.0,-5.651,1,0.403
4Hf7WnR761jpxPr5D46Bcd,0.803,0.114,166.018,0.246,0.123,0.0,0.624,10,187973.0,-4.105,0,0.821
3EmmCZoqpWOTY1g2GBwJoR,0.932,0.0574,114.991,0.0824,0.00383,1.5e-06,0.647,11,198774.0,-3.515,1,0.374
1vvNmPOiUuyCbgWmtc6yfm,0.913,0.161,119.989,0.0427,0.0935,3.72e-05,0.819,4,219160.0,-3.059,0,0.536
1qOLh0tI7trd1zdDKxYZTe,0.633,0.102,99.721,0.126,0.371,0.0,0.636,4,181880.0,-4.23,1,0.512
1PSBzsahR2AKwLJgx8ehBj,0.69,0.287,137.817,0.132,0.21,0.0,0.675,2,239293.0,-4.761,1,0.272
6i0V12jOa3mr6uu4WYhUBr,0.396,0.105,90.024,0.0286,0.0841,3.58e-05,0.732,4,195920.0,-9.348,0,0.548
27SdWb2rFzO6GWiYDBTD9j,0.698,0.0907,89.976,0.105,0.0472,0.00143,0.628,6,211667.0,-5.608,0,0.732
2rizacJSyD9S1IQUxUxnsK,0.586,0.115,90.0,0.0307,0.097,0.00272,0.662,0,194080.0,-8.821,1,0.296
4TZy1wLyHec06pwgFYDh1a,0.68,0.11,147.734,0.117,0.137,0.0,0.469,11,208733.0,-4.921,0,0.374
3AEZUABDXNtecAOSC1qTfo,0.838,0.176,93.974,0.0502,0.4,0.0,0.761,4,222560.0,-3.073,0,0.71
7yyRTcZmCiyzzJlNzGC9Ol,0.525,0.057,145.99,0.131,0.236,0.0,0.886,8,225205.0,-7.39,1,0.708
17Fd6Yb7mSbinKG8LoWfFl,0.713,0.0843,101.965,0.112,0.0353,7.68e-06,0.663,7,197933.0,-6.647,0,0.69
6rQSrBHf7HlZjtcMZ4S4bO,0.687,0.126,180.044,0.326,0.551,3.41e-06,0.508,0,205600.0,-4.361,1,0.555
0azC730Exh71aQlOt9Zj3y,0.928,0.148,123.963,0.0331,0.199,0.124,0.63,9,222160.0,-2.787,0,0.465
4tCtwWceOPWzenK2HAIJSb,0.585,0.0644,105.017,0.0432,0.103,3.94e-06,0.803,8,214480.0,-5.861,1,0.593
0prNGof3XqfTvNDxHonvdK,0.741,0.11,97.048,0.139,0.0294,0.0,0.591,0,230227.0,-5.751,1,0.452
7DM4BPaS7uofFul3ywMe46,0.92,0.101,99.935,0.226,0.00431,1.69e-05,0.663,11,259196.0,-4.07,0,0.533
4b4KcovePX8Ke2cLIQTLM0,0.809,0.323,145.017,0.0363,0.0038,0.0,0.544,8,197640.0,-5.098,1,0.448
1D3ODoXHBLpdxolZRHWV1j,0.743,0.0581,122.978,0.0331,0.0778,0.0,0.696,6,201254.0,-3.838,1,0.644
68EMU2RD1ECNeOeJ5qAXCV,0.563,0.179,100.017,0.134,0.621,0.0,0.728,1,217707.0,-8.053,0,0.352
7FB8l7UA1HKqnuSLjP9qDc,0.318,0.205,120.077,0.467,0.174,0.0,0.952,10,209640.0,-10.357,1,0.665
08WPvDEsHvTFuB9w8tC2OS,0.57,0.196,107.059,0.188,0.273,0.0,0.781,11,193181.0,-5.874,0,0.858
6nxQdXa1uAL0rY72wPZu89,0.762,0.0763,123.889,0.0865,0.591,0.0,0.488,8,210293.0,-3.842,1,0.709
7aV2mflaASUmGhCErm7kBO,0.883,0.23,106.031,0.0602,0.0707,0.0,0.707,0,167038.0,-4.281,1,0.541
0JiVRyTJcJnmlwCZ854K4p,0.929,0.121,97.019,0.0458,0.186,0.000405,0.676,10,161200.0,-3.194,1,0.157
14WWzenpaEgQZlqPq2nk4v,0.534,0.0919,91.974,0.0946,0.0752,0.0,0.725,11,219320.0,-6.238,1,0.558
3QwBODjSEzelZyVjxPOHdq,0.772,0.44,96.016,0.1,0.0559,0.000486,0.832,10,209453.0,-5.429,1,0.704
4Q4jmPHwu0wrJvqrld0FQ6,0.713,0.0839,121.028,0.0524,0.0853,0.0,0.486,2,226720.0,-3.949,0,0.297
1a5Yu5L18qNxVhXx38njON,0.442,0.0927,121.971,0.0421,0.586,0.00366,0.789,11,192846.0,-7.844,1,0.45
1cG0umU5TKStygKsPFZ9pY,0.787,0.257,122.058,0.102,0.112,0.0,0.483,8,191379.0,-5.244,1,0.58
0SGkqnVQo9KPytSri1H6cF,0.567,0.125,81.477,0.175,0.105,0.0,0.77,2,222360.0,-5.698,1,0.26
3hB5DgAiMAQ4DzYbsMq1IT,0.378,0.28,100.418,0.438,0.835,0.0,0.609,4,233720.0,-9.828,1,0.515
2aFiaMXmWsM3Vj72F9ksBl,0.764,0.0383,118.997,0.0518,0.156,0.0,0.774,4,219147.0,-5.445,0,0.912
4F7A0DXBrmUAkp32uenhZt,0.612,0.293,77.487,0.0806,0.181,1.03e-05,0.585,1,249213.0,-8.341,1,0.188
69bp2EbF7Q2rqc5N3ylezZ,0.76,0.299,99.945,0.045,0.0797,0.0,0.654,0,200787.0,-3.669,0,0.41
2Z8WuEywRWYTKe1NybPQEW,0.713,0.113,74.989,0.0393,0.00835,0.0,0.645,6,214507.0,-5.355,1,0.566
0sXvAOmXgjR2QUqLK1MltU,0.964,0.336,179.935,0.129,0.198,2.32e-06,0.736,0,227707.0,-2.147,1,0.953
5bZtRlMBU76vHuDOb1GM5u,0.835,0.262,117.958,0.0472,0.373,0.0,0.736,1,195313.0,-4.941,1,0.69
5OOkp4U9P9oL23maHFHL1h,0.766,0.366,144.833,0.449,0.028,1.68e-06,0.576,10,246761.0,-4.943,0,0.236
11KJSRSgaDxqydKYiD2Jew,0.648,0.102,117.983,0.117,0.0573,3.49e-05,0.804,7,263373.0,-7.805,1,0.392
5hYTyyh2odQKphUbMqc5gN,0.555,0.067,179.666,0.37,0.157,0.000108,0.314,9,175517.0,-9.601,1,0.159
3AsAuGTaDQzavZZThyYlop,0.569,0.083,107.986,0.0739,0.0623,0.0,0.803,2,188889.0,-7.392,1,0.809
7yHEDfrJNd0zWOfXwydNH0,0.727,0.151,107.988,0.106,0.0161,1.12e-06,0.636,9,244453.0,-5.852,1,0.358
3CRDbSIZ4r5MsZ0YwxuEkn,0.637,0.0602,169.977,0.141,0.0462,2.29e-05,0.734,4,202333.0,-5.677,0,0.648
6I6NX6tjGsxFAsIfGzY9lJ,0.409,0.189,174.324,0.421,0.361,0.00012,0.653,9,264747.0,-11.446,1,0.187
58IL315gMSTD37DOZPJ2hf,0.626,0.0631,88.007,0.292,0.076,0.0,0.899,6,234320.0,-4.228,0,0.873
7gHs73wELdeycvS48JfIos,0.651,0.111,90.011,0.0306,0.0291,3.2e-06,0.589,6,212627.0,-5.097,1,0.166
7xHWNBFm6ObGEQPaUxHuKO,0.725,0.0561,191.944,0.266,0.0102,0.000479,0.668,1,210227.0,-6.127,1,0.729
6F609ICg9Spjrw1epsAnpa,0.476,0.113,122.976,0.249,0.0773,0.0,0.607,10,245227.0,-11.076,0,0.347
0L7loeTIg6akW84aEQZpCT,0.877,0.233,107.985,0.0666,0.0375,0.000833,0.746,9,166138.0,-3.782,0,0.751
5J1c3M4EldCfNxXwrwt8mT,0.669,0.219,91.012,0.0638,0.142,0.0,0.776,11,228467.0,-4.933,1,0.661
6fwdbPMwP1zVStm8FybmkO,0.413,0.101,149.004,0.396,0.373,0.00133,0.835,1,258880.0,-9.81,1,0.111
4BHzQ9C00ceJxfG16AlNWb,0.524,0.17,164.023,0.103,0.0415,3.16e-06,0.69,6,223080.0,-8.39,0,0.562
1lItf5ZXJc1by9SbPeljFd,0.887,0.391,160.517,0.275,0.00381,0.0,0.807,1,144244.0,-3.892,1,0.78
6YZdkObH88npeKrrkb8Ggf,0.904,0.226,90.999,0.0966,0.0786,0.0,0.724,8,200813.0,-3.354,0,0.846
1OAiWI2oPmglaOiv9fdioU,0.849,0.12,102.034,0.0517,0.00868,4.68e-06,0.565,0,212647.0,-3.516,0,0.427
7vRriwrloYVaoAe3a9wJHe,0.275,0.101,92.6,0.3,0.687,0.0,0.492,6,251034.0,-13.4,0,0.18
4dASQiO1Eoo3RJvt74FtXB,0.786,0.65,169.021,0.317,0.255,0.0,0.502,9,243491.0,-4.378,0,0.739
6HUnnBwYZqcED1eQztxMBN,0.836,0.194,114.965,0.0507,0.0435,0.0,0.744,6,174933.0,-2.396,0,0.36
5uDASfU19gDxSjW8cnCaBp,0.427,0.0906,108.034,0.145,0.0312,0.00099,0.886,6,177184.0,-10.028,1,0.23
0EPxmvsG1BY5td4aTOkWBF,0.604,0.0488,129.926,0.0573,0.456,0.0,0.931,0,144039.0,-1.41,0,0.864
2CPqh63wRVscbceKcPxwvv,0.575,0.104,90.037,0.029,0.0225,1.81e-06,0.632,5,183414.0,-6.478,1,0.188
1Tt4sE4pXi57mTD1GCzsqm,0.325,0.0837,110.888,0.251,0.107,0.0,0.688,5,191600.0,-8.083,0,0.275
58zsLZPvfflaiIbNWoA22O,0.707,0.165,75.09,0.302,0.393,0.0,0.602,11,200187.0,-4.097,1,0.554
0B8B8cVRFIG1yznoQe7c9s,0.717,0.261,105.05,0.0376,0.017,0.0,0.627,8,247427.0,-5.751,0,0.561
6bLopGnirdrilrpdVB6Um1,0.785,0.0512,191.95,0.174,0.0174,0.00107,0.639,10,210920.0,-6.167,0,0.686
7129iqBafaphfc3WPCGC0L,0.489,0.386,119.816,0.0611,0.313,0.0,0.728,10,237300.0,-5.868,1,0.316
0tICYNayWWhH9GPeFrfjfD,0.729,0.317,121.972,0.0394,0.08,3.1e-05,0.793,0,195547.0,-4.77,0,0.488
4ckuS4Nj4FZ7i3Def3Br8W,0.56,0.164,85.023,0.185,0.00479,0.0,0.804,8,251333.0,-6.682,1,0.272
7JYsArznYOjX2jsrT3UEnL,0.847,0.154,166.072,0.447,0.533,0.0,0.635,7,234650.0,-3.152,1,0.568
2wDjpPW3HZdA9quPPmZAMu,0.636,0.122,156.104,0.22,0.494,0.0,0.42,10,215670.0,-7.216,1,0.784
2BrzlUj1u1CtvaJDGIKpsP,0.471,0.0733,152.881,0.0577,0.592,0.00146,0.588,0,242081.0,-7.287,1,0.209
2HzfRSfCogBSsgW2CckVA2,0.852,0.0687,82.914,0.208,0.0845,0.0,0.422,6,248387.0,-3.546,1,0.666
6OZh916QF8XNunWaP97WEZ,0.587,0.307,113.901,0.0785,0.453,0.0,0.459,9,212424.0,-6.983,1,0.581
0v9Wz8o0BT8DU38R4ddjeH,0.795,0.123,135.018,0.174,0.156,0.0,0.652,11,304607.0,-5.192,0,0.788
4vb4mFvYsr2h6enhjJsq9Y,0.838,0.108,94.982,0.0704,0.0189,1.54e-05,0.596,5,240427.0,-6.52,0,0.472
0YHUITU3w6ws1v8ehT264g,0.739,0.119,126.002,0.0952,0.0316,5.95e-06,0.774,0,246240.0,-4.022,1,0.823
4gmmRb6bZJffOOiww1JGTO,0.444,0.173,140.063,0.384,0.136,6.44e-05,0.906,4,235040.0,-8.692,0,0.678
4OZEu0Vwq0RB2LAq14v99n,0.7,0.0549,104.981,0.0436,0.0199,0.0,0.611,9,220573.0,-5.331,1,0.213
20ZAJdsKB5IGbGj4ilRt2o,0.687,0.0679,175.914,0.0782,0.0998,0.0,0.721,1,226400.0,-6.682,1,0.825
40YcuQysJ0KlGQTeGUosTC,0.672,0.158,111.996,0.0955,0.0186,0.0,0.757,0,251467.0,-6.524,0,0.382
2XMTqoHHSH0lvuXrvIEdco,0.708,0.686,92.991,0.0305,0.0398,0.155,0.683,5,237707.0,-6.244,0,0.355
5ChkMS8OtdzJeqyybCc9R5,0.654,0.0359,117.046,0.0401,0.0236,0.0158,0.92,11,293827.0,-3.051,0,0.847
4WjH9Bzt3kx7z8kl0awxh4,0.809,0.565,98.007,0.0625,0.00346,0.00123,0.723,7,176561.0,-3.081,0,0.274
6stYbAJgTszHAHZMPxWWCY,0.829,0.189,92.033,0.0681,0.167,0.0,0.761,0,252003.0,-3.203,0,0.813
6DUdDIRgLqCGq1DwkNWQTN,0.701,0.151,175.95,0.106,0.132,0.0,0.73,5,207307.0,-5.885,0,0.785
5mey7CLLuFToM2P68Qu1gF,0.954,0.112,104.029,0.119,0.0244,0.0,0.68,9,247493.0,-1.823,1,0.521
0hNduWmlWmEmuwEFcYvRu1,0.467,0.109,90.838,0.0503,0.729,0.809,0.783,6,237793.0,-9.474,1,0.236
4h90qkbnW1Qq6pBhoPvwko,0.727,0.328,150.098,0.0849,0.135,0.0,0.542,1,231360.0,-5.268,0,0.548
5DA77EqppDmCTWGovd4oTP,0.694,0.141,105.035,0.166,0.00411,0.0,0.612,0,228361.0,-5.89,1,0.194
4qqArAiTPueDxIp7cf87h7,0.672,0.0756,104.988,0.0345,0.014,8.44e-05,0.695,1,235827.0,-6.109,0,0.245
1CnPYaKxTVb4LWOtiGOm0m,0.57,0.0915,90.195,0.104,0.0556,0.0,0.609,0,217603.0,-4.239,1,0.531
0kN8xEmgMW9mh7UmDYHlJP,0.574,0.083,174.152,0.0454,0.196,0.0,0.578,2,261240.0,-6.209,1,0.301
4mU5iXHeLgbR94siF7p1sY,0.485,0.128,140.016,0.0825,0.102,0.0,0.768,6,237573.0,-8.435,0,0.289
4nMlau89VAjmV7agkl7OY3,0.544,0.144,122.047,0.0332,0.562,2.4e-05,0.822,0,198001.0,-6.797,1,0.861
3dQDid3IUNhZy1OehIfYfE,0.909,0.255,96.031,0.166,0.256,0.0,0.772,6,238800.0,-3.225,0,0.694
1AhDOtG9vPSOmsWgNW0BEY,0.404,0.3,71.105,0.0499,0.271,0.0,0.414,0,354320.0,-9.928,0,0.224
20dP2DaMHIAmwWAbp7peSr,0.739,0.226,136.919,0.129,0.114,0.0,0.711,7,252256.0,-3.804,0,0.43
2ANLarE8yHVsLWW21nj79M,0.359,0.12,81.987,0.461,0.069,0.0,0.843,0,163944.0,-7.417,1,0.156
40UroIGvsMPLPBYwH8rMNA,0.671,0.115,104.953,0.0814,0.153,1.12e-05,0.779,9,177095.0,-5.829,1,0.718
6O6M7pJLABmfBRoGZMu76Y,0.806,0.244,100.033,0.0466,0.0361,0.00413,0.716,4,225800.0,-7.602,1,0.347
27GmP9AWRs744SzKcpJsTZ,0.547,0.341,142.065,0.194,0.0565,0.0,0.853,1,205879.0,-7.535,1,0.676
6fxVffaTuwjgEk5h9QyRjy,0.379,0.0986,107.989,0.0476,0.607,0.000464,0.614,4,258987.0,-10.48,1,0.201
0PDUDa38GO8lMxLCRc4lL1,0.7,0.0939,124.944,0.0456,0.117,0.0,0.584,11,202747.0,-4.275,1,0.438
7w87IxuO7BDcJ3YUqCyMTT,0.71,0.0956,127.975,0.0292,0.145,0.115,0.733,5,239600.0,-5.849,0,0.965
3pzjHKrQSvXGHQ98dx18HI,0.567,0.0811,125.02,0.0956,0.59,0.00142,0.845,5,205680.0,-8.118,0,0.793
1rIKgCH4H52lrvDcz50hS8,0.712,0.211,98.022,0.046,0.133,0.0,0.694,7,201122.0,-3.923,0,0.799
2FBUoWkIuQXwayw2RNo5l6,0.62,0.0504,134.96,0.0587,0.00347,0.000119,0.903,2,267067.0,-8.094,1,0.539
3kxfsdsCpFgN412fpnW85Y,0.359,0.137,160.083,0.0794,0.199,0.00611,0.743,1,326933.0,-10.401,1,0.587
0gb1J5UrTpzaU1s3nupgCd,0.916,0.24,126.01,0.0397,0.0282,0.00762,0.671,6,189127.0,-4.014,0,0.803
5b88tNINg4Q4nrRbrCXUmg,0.822,0.0908,160.019,0.183,0.219,0.0,0.647,5,232720.0,-4.662,0,0.962
4sPmO7WMQUAf45kwMOtONw,0.451,0.0872,157.966,0.0347,0.336,0.0,0.481,5,295493.0,-6.095,0,0.289
5nA67Y0XX9JipZwYxX7Gl7,0.409,0.126,111.861,0.0311,0.71,0.0,0.687,9,232600.0,-7.751,1,0.16
12REd1n8PeiHHWOh066tpr,0.559,0.164,119.247,0.0565,0.436,0.0,0.494,0,233337.0,-5.445,1,0.264
1FUViuNSldssMIawrOXF2i,0.887,0.09,97.99,0.0507,0.0504,4.76e-06,0.609,9,191812.0,-4.749,0,0.316
2dOTkLZFbpNXrhc24CnTFd,0.796,0.15,126.06,0.103,0.0682,0.12,0.602,0,245053.0,-3.657,0,0.265
2MHCiOohBZEQuLgDTPvSzF,0.906,0.145,124.146,0.0758,0.105,0.0,0.562,4,205920.0,-2.085,1,0.674
3bidbhpOYeV4knp8AIu8Xn,0.922,0.0862,146.078,0.0786,0.0291,0.0,0.641,2,258343.0,-4.457,1,0.847
5hEM0JchdVzQ5PwvSfITeX,0.838,0.0664,93.05,0.0529,0.547,1.3e-06,0.76,7,210323.0,-3.828,0,0.745
04CttTezSnv71USiiG9mIo,0.662,0.0804,96.053,0.0362,0.0178,0.0,0.595,11,218447.0,-6.858,0,0.417
1Slwb6dOYkBlWal1PGtnNg,0.445,0.184,78.998,0.0295,0.474,0.0,0.781,2,281560.0,-6.061,1,0.591
3b0EOvScbZUc0qJx0E1L2z,0.548,0.366,98.359,0.0394,0.29,9.68e-05,0.639,8,176333.0,-13.534,1,0.887
3E2Zh20GDCR9B1EYjfXWyv,0.637,0.184,123.98,0.0429,0.137,0.0,0.673,5,201160.0,-4.518,1,0.678
1WP1r7fuvRqZRnUaTi2I1Q,0.754,0.0486,149.882,0.067,0.0152,0.0,0.746,1,206880.0,-6.681,1,0.764
0utlOiJy2weVl9WTkcEWHy,0.284,0.11,138.944,0.33,0.358,0.000487,0.894,11,216520.0,-13.002,0,0.413
02WacdrRpm4zlP8H7X6bnQ,0.174,0.0855,112.175,0.0332,0.851,1.92e-05,0.608,1,260004.0,-8.796,1,0.193
2EEeOnHehOozLq4aS0n6SL,0.653,0.229,75.016,0.289,0.378,0.0,0.746,7,253107.0,-6.745,1,0.672
2Ae5awwKvQpTBKQHr1TYCg,0.801,0.0742,105.055,0.0802,0.0548,2.09e-05,0.811,9,195429.0,-6.0,0,0.693
2H3ZUSE54pST4ubRd5FzFR,0.616,0.179,130.037,0.033,0.482,0.0,0.669,11,151667.0,-10.776,0,0.818
0ADG9OgdVTL7fgREP75BrZ,0.782,0.285,141.153,0.0296,0.00778,0.0,0.576,6,224031.0,-4.825,0,0.355
6WhzFzROw3aq3rPWjgYlxr,0.412,0.134,113.049,0.344,0.615,0.0025,0.6,8,225882.0,-9.343,1,0.408
7EiZI6JVHllARrX9PUvAdX,0.331,0.146,143.974,0.0725,0.337,0.283,0.722,8,313547.0,-7.789,1,0.102
1AkTW13ysu0AJrwuM6UY0I,0.889,0.363,101.032,0.0939,0.0673,0.0,0.723,0,224320.0,-4.017,1,0.701
1Bqxj0aH5KewYHKUg1IdrF,0.525,0.0729,126.51,0.498,0.0705,0.0,0.586,0,222467.0,-8.968,1,0.491
5Fim1gaXBgsiFfsQAfQSDS,0.608,0.0761,94.013,0.0385,0.282,0.0,0.832,6,198707.0,-6.042,0,0.589
6RsWqX8zABZLhZydXxEFOm,0.77,0.103,107.951,0.0482,0.124,0.0,0.702,9,213520.0,-5.416,0,0.593
2aksifNn5ph8igDOkPBA02,0.641,0.073,171.957,0.0456,0.0848,8.09e-06,0.506,4,224000.0,-4.815,0,0.393
1pWYnQIlqxTh5bxuPmTG4E,0.929,0.0677,95.012,0.0532,0.171,0.0,0.78,11,227693.0,-0.739,0,0.837
37F0uwRSrdzkBiuj0D5UHI,0.495,0.164,160.091,0.22,0.156,0.0,0.71,8,218880.0,-7.369,1,0.396
0JoHqmlqE0W0i9prt6kcHR,0.547,0.107,130.099,0.0541,0.0983,4.35e-06,0.772,6,278107.0,-6.373,0,0.0957
6Knv6wdA0luoMUuuoYi2i1,0.702,0.128,94.006,0.0499,0.0215,0.0,0.688,7,192191.0,-4.792,0,0.74
62vpWI1CHwFy7tMIcSStl8,0.521,0.0565,100.0,0.332,0.302,0.0,0.696,10,292987.0,-8.465,0,0.458
25khomWgBVamSdKw7hzm3l,0.567,0.137,135.553,0.0798,0.0861,0.0,0.356,0,242253.0,-7.011,0,0.109
6mapJIPnQ23RTAevUoE0DL,0.317,0.101,140.009,0.0583,0.215,4.31e-05,0.678,8,208120.0,-9.427,1,0.16
5T8EDUDqKcs6OSOwEsfqG7,0.868,0.776,156.295,0.17,0.0475,0.000176,0.559,5,209413.0,-5.276,1,0.609
0lmdsH1MIoLsMymnNpd6HU,0.774,0.113,102.949,0.0697,0.101,0.0,0.68,1,163841.0,-3.136,0,0.331
32OlwWuMpZ6b0aN2RZOeMS,0.609,0.0344,114.988,0.0824,0.00801,8.15e-05,0.856,0,269667.0,-7.223,1,0.928
0OMRAvrtLWE2TvcXorRiB9,0.989,0.172,95.036,0.0483,0.166,0.0,0.616,9,203160.0,-1.698,0,0.902
4sQMalN597HdggTu196aL0,0.532,0.0617,74.963,0.0295,0.0668,3.22e-06,0.598,3,262521.0,-6.833,0,0.261
6gBFPUFcJLzWGx4lenP6h2,0.728,0.149,130.049,0.0484,0.0847,0.0,0.841,7,243837.0,-3.37,1,0.43
0KKkJNfGyhkQ5aFogxQAPU,0.56,0.0944,134.066,0.0406,0.013,0.0,0.853,1,206693.0,-4.961,1,0.86
7zTx8ePYAmPFQuxP3xlXZn,0.763,0.0932,150.088,0.0573,0.0857,2.49e-06,0.57,1,239853.0,-4.137,1,0.43
6AGON2BGdPmPMJGiiNuuwl,0.419,0.126,91.634,0.356,0.435,2.87e-06,0.713,11,201667.0,-10.668,1,0.253
1lxswgIpzV6HhENRvkflES,0.646,0.247,92.057,0.0766,0.0724,0.0,0.827,1,197840.0,-4.727,0,0.512
2s76aKBWKShlwPC4xTtEEE,0.674,0.0784,113.956,0.0337,0.11,0.000626,0.706,9,207307.0,-6.977,1,0.545
4PdJSsESm34djLfBde9Pr2,0.826,0.631,123.986,0.309,0.00718,0.0,0.671,7,197648.0,-5.766,0,0.774
3cNjgVBKTJ1SvKhunrCdVy,0.768,0.294,84.264,0.0587,0.0118,1.94e-05,0.513,4,210580.0,-4.868,0,0.235
36YCdzT57us0LhDmCYtrNE,0.886,0.0788,113.002,0.216,0.014,0.0,0.735,9,232880.0,-5.572,0,0.758
5tf1VVWniHgryyumXyJM7w,0.815,0.163,123.063,0.0581,0.0185,0.0,0.636,5,219043.0,-5.098,0,0.636
3RiPr603aXAoi4GHyXx0uy,0.743,0.3,89.974,0.0409,0.255,7.21e-06,0.49,0,258827.0,-5.155,0,0.363
0OwX5aROoW1Iip8FV51Efg,0.589,0.176,146.928,0.232,0.0812,0.0,0.756,0,205593.0,-5.093,1,0.811
4QdovcM8j50QPlyR7tH4xe,0.65,0.186,85.026,0.192,0.0398,0.0,0.693,1,218480.0,-8.376,1,0.663
3cFsmM51N5zMAuu1nNY4Tw,0.891,0.256,102.002,0.119,0.0437,0.0,0.741,7,221176.0,-2.824,1,0.449
7AtlMCIauSQZqiXSlbBPW6,0.888,0.125,177.908,0.122,0.117,1.55e-05,0.729,10,209427.0,-2.864,1,0.8
2FiSTH0GYpIioUgjfzMIja,0.736,0.171,103.027,0.0385,0.0444,0.000137,0.648,8,239465.0,-7.948,1,0.378
78sr3ogs4UzITcCNbXM9cM,0.727,0.196,164.992,0.208,0.0312,0.0,0.618,3,180520.0,-7.224,0,0.401
6JyuJFedEvPmdWQW0PkbGJ,0.899,0.831,147.268,0.132,0.0019,0.0,0.457,10,215510.0,-2.591,0,0.298
5dKyZWlgjWw1oJgLa4GCZD,0.71,0.074,102.022,0.109,0.335,4.76e-06,0.671,9,199179.0,-6.997,0,0.233
7of1slAJIWrXxP8ikAHxje,0.605,0.106,120.017,0.0531,0.104,0.00488,0.88,5,206099.0,-7.639,0,0.626
2LBqCSwhJGcFQeTHMVGwy3,0.511,0.147,133.496,0.0615,0.0975,0.0,0.599,1,260253.0,-7.136,0,0.502
5Z01UMMf7V1o0MzF86s6WJ,0.732,0.359,171.431,0.266,0.00704,0.000647,0.698,2,326467.0,-4.522,1,0.0689
1kusepF3AacIEtUTYrw4GV,0.854,0.731,172.231,0.265,0.0277,9.62e-05,0.457,2,203760.0,-6.2,1,0.485
13HVjjWUZFaWilh2QUJKsP,0.293,0.107,147.175,0.0313,0.804,1.26e-05,0.568,1,260533.0,-10.253,1,0.247
19a3JfW8BQwqHWUMbcqSx8,0.741,0.115,174.1,0.111,0.0602,0.0,0.474,6,196040.0,-3.69,1,0.402
26hcyzSE154xMZCbFdtInA,0.937,0.154,103.961,0.0509,0.152,0.0,0.675,0,218507.0,-3.525,0,0.567
6eT7xZZlB2mwyzJ2sUKG6w,0.568,0.0863,130.081,0.0349,0.216,0.0,0.674,7,256533.0,-7.678,1,0.321
1sTUEdVO85YU8Ymk2jeAls,0.794,0.0616,95.902,0.0675,0.0217,0.0,0.273,7,214745.0,-6.644,0,0.377
5lXcSvHRVjQJ3LB2rLKQog,0.658,0.0526,100.541,0.085,0.0887,0.00403,0.65,10,239120.0,-10.908,0,0.883
3DX4Y0egvc0slLcLl31h2p,0.778,0.474,109.96,0.0523,0.0169,7.35e-06,0.668,0,265600.0,-5.767,1,0.73
